id,name,country,gross,genre,year,star,runtime,rating,tomatometer_status,tomatometer_rating,tomatometer_count,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count
304,Beaches,USA,57041866.0,Comedy,1988,Bette Midler,123,PG-13,Rotten,39,41,71187.0,9,16,25
305,Halloween 4: The Return of Michael Myers,USA,17768757.0,Horror,1988,Donald Pleasence,88,R,Rotten,29,28,69072.0,5,8,20
306,Young Guns,USA,45661556.0,Action,1988,Emilio Estevez,107,R,Rotten,41,37,62391.0,9,15,22
307,Red Heat,USA,34994648.0,Action,1988,Arnold Schwarzenegger,104,R,Fresh,67,24,37007.0,6,16,8
308,Mystic Pizza,USA,12793213.0,Comedy,1988,Annabeth Gish,104,R,Fresh,78,23,43796.0,6,18,5
309,Rambo III,USA,53715611.0,Action,1988,Sylvester Stallone,102,R,Rotten,38,34,77289.0,5,13,21
310,The Last Temptation of Christ,Canada,7630564.0,Drama,1988,Willem Dafoe,164,R,Certified Fresh,80,55,35845.0,9,44,11
311,Hairspray,USA,6671108.0,Comedy,1988,Sonny Bono,92,PG,Certified Fresh,98,42,64137.0,9,41,1
312,Hairspray,USA,6671108.0,Comedy,1988,Sonny Bono,92,PG,Certified Fresh,91,219,763432.0,51,200,19
313,Hairspray,USA,118871849.0,Comedy,2007,John Travolta,117,PG,Certified Fresh,98,42,64137.0,9,41,1
314,Hairspray,USA,118871849.0,Comedy,2007,John Travolta,117,PG,Certified Fresh,91,219,763432.0,51,200,19
315,Dirty Rotten Scoundrels,USA,42039085.0,Comedy,1988,Steve Martin,110,PG,Fresh,89,37,48642.0,7,33,4
316,A Nightmare on Elm Street 4: The Dream Master,USA,49369899.0,Horror,1988,Robert Englund,93,R,Rotten,55,29,246508.0,6,16,13
317,The Great Outdoors,USA,41455230.0,Comedy,1988,Dan Aykroyd,91,PG,Rotten,40,15,48122.0,0,6,9
318,Bull Durham,USA,50888729.0,Comedy,1988,Kevin Costner,108,R,Certified Fresh,97,67,51075.0,14,65,2
319,Above the Law,USA,18869631.0,Action,1988,Steven Seagal,99,R,Rotten,53,17,45174.0,2,9,8
320,Earth Girls Are Easy,UK,3916303.0,Comedy,1988,Geena Davis,100,PG,Fresh,67,33,40998.0,8,22,11
321,Oliver & Company,USA,74151346.0,Animation,1988,Joey Lawrence,74,G,Rotten,50,48,79622.0,13,24,24
322,The Dead Pool,USA,37903295.0,Action,1988,Clint Eastwood,91,R,Rotten,57,30,19679.0,1,17,13
323,Scrooged,USA,60328558.0,Comedy,1988,Bill Murray,101,PG-13,Fresh,70,43,77410.0,9,30,13
324,Tequila Sunrise,USA,41292551.0,Crime,1988,Mel Gibson,115,R,Rotten,40,20,27529.0,3,8,12
325,Frantic,USA,17637950.0,Crime,1988,Harrison Ford,120,R,Certified Fresh,78,41,22055.0,6,32,9
326,License to Drive,USA,22433275.0,Comedy,1988,Corey Haim,88,PG-13,Rotten,17,18,21456.0,4,3,15
327,The Adventures of Baron Munchausen,UK,8083123.0,Adventure,1988,John Neville,126,PG,Certified Fresh,92,51,36499.0,13,47,4
328,Dead Ringers,Canada,9134733.0,Drama,1988,Jeremy Irons,116,R,Fresh,82,39,21930.0,7,32,7
329,Poltergeist III,USA,14114488.0,Horror,1988,Heather O'Rourke,98,PG-13,Rotten,18,17,17713.0,0,3,14
330,I'm Gonna Git You Sucka,USA,13030057.0,Action,1988,Keenen Ivory Wayans,88,R,Fresh,64,28,10751.0,6,18,10
331,Johnny Be Good,USA,17550399.0,Comedy,1988,Anthony Michael Hall,91,R,Rotten,0,15,7454.0,5,0,15
332,Maniac Cop,USA,671382.0,Action,1988,Tom Atkins,85,R,Rotten,46,13,8168.0,2,6,7
333,Married to the Mob,USA,21486757.0,Comedy,1988,Michelle Pfeiffer,104,R,Fresh,89,37,8060.0,6,33,4
334,Colors,USA,46616067.0,Action,1988,Sean Penn,120,R,Fresh,81,32,28428.0,7,26,6
335,Running on Empty,USA,2835116.0,Crime,1988,River Phoenix,116,PG-13,Fresh,85,13,10433.0,2,11,2
336,Night of the Demons,USA,3109904.0,Comedy,1988,Cathy Podewell,90,R,Rotten,40,10,12758.0,0,4,6
337,Night of the Demons,USA,3109904.0,Comedy,1988,Cathy Podewell,90,R,Rotten,31,16,13505.0,4,5,11
338,My Stepmother Is an Alien,USA,13854000.0,Comedy,1988,Dan Aykroyd,105,PG-13,Rotten,19,16,37908.0,1,3,13
339,Short Circuit 2,USA,21630088.0,Comedy,1988,Fisher Stevens,110,PG,Rotten,38,13,54762.0,0,5,8
340,Vampire's Kiss,USA,725131.0,Comedy,1988,Nicolas Cage,103,R,Fresh,61,23,8997.0,6,14,9
341,Some Girls,UK,401421.0,Comedy,1988,Patrick Dempsey,94,R,Rotten,50,6,894.0,3,3,3
342,The Lair of the White Worm,UK,1189315.0,Comedy,1988,Amanda Donohoe,93,R,Fresh,65,26,6237.0,1,17,9
343,The Serpent and the Rainbow,USA,19595031.0,Fantasy,1988,Bill Pullman,98,R,Fresh,64,33,15383.0,7,21,12
344,Eight Men Out,USA,5680515.0,Drama,1988,John Cusack,119,PG,Certified Fresh,86,50,12664.0,12,43,7
345,Lady in White,USA,1705139.0,Fantasy,1988,Lukas Haas,113,PG-13,Fresh,67,15,5744.0,1,10,5
346,She's Having a Baby,USA,16031707.0,Comedy,1988,Kevin Bacon,106,PG-13,Rotten,40,40,12064.0,12,16,24
347,Phantasm II,USA,7282851.0,Action,1988,James Le Gros,97,R,Rotten,38,16,8463.0,1,6,10
348,The Presidio,USA,20036242.0,Action,1988,Sean Connery,97,R,Rotten,53,15,7921.0,1,8,7
349,Big Business,USA,40150487.0,Comedy,1988,Bette Midler,97,PG,Rotten,44,16,20069.0,2,7,9
350,Funny Farm,USA,25537221.0,Comedy,1988,Chevy Chase,101,PG,Fresh,65,20,25781.0,2,13,7
351,Without a Clue,UK,8539181.0,Comedy,1988,Michael Caine,107,PG,Fresh,60,10,5246.0,1,6,4
352,Alien Nation,USA,25216243.0,Action,1988,James Caan,91,R,Rotten,52,29,15898.0,2,15,14
353,976-EVIL,USA,2955917.0,Comedy,1988,Stephen Geoffreys,92,R,Rotten,9,11,9218.0,0,1,10
354,Action Jackson,USA,20257000.0,Action,1988,Carl Weathers,96,R,Rotten,15,13,11062.0,2,2,11
355,The Milagro Beanfield War,USA,13825794.0,Comedy,1988,Rubén Blades,117,R,Rotten,55,29,3490.0,8,16,13
356,Tucker: The Man and His Dream,USA,19652638.0,Biography,1988,Jeff Bridges,110,PG,Certified Fresh,85,40,7948.0,10,34,6
357,School Daze,USA,14545844.0,Comedy,1988,Laurence Fishburne,121,R,Rotten,58,24,8950.0,5,14,10
358,Vice Versa,USA,13664060.0,Comedy,1988,Judge Reinhold,98,PG,Rotten,43,14,8090.0,1,6,8
359,Miracle Mile,USA,1145404.0,Action,1988,Anthony Edwards,87,R,Fresh,90,29,3740.0,1,26,3
360,The Accidental Tourist,USA,32632093.0,Drama,1988,William Hurt,121,PG,Fresh,81,32,6194.0,2,26,6
361,Cocoon: The Return,USA,18924919.0,Adventure,1988,Don Ameche,116,PG,Rotten,33,12,19482.0,1,4,8
362,The Seventh Sign,USA,18875011.0,Drama,1988,Demi Moore,97,R,Rotten,15,20,16627.0,1,3,17
363,Masquerade,USA,15855828.0,Drama,1988,Rob Lowe,100,R,Rotten,47,15,1531.0,1,7,8
364,Masquerade,USA,15855828.0,Drama,1988,Rob Lowe,100,NR,Fresh,100,8,1005.0,2,8,0
365,Another Woman,USA,1562749.0,Drama,1988,Gena Rowlands,81,PG,Fresh,63,24,5489.0,7,15,9
366,Bird,USA,2181286.0,Biography,1988,Forest Whitaker,161,R,Fresh,80,20,6242.0,8,16,4
367,Biloxi Blues,USA,43184798.0,Comedy,1988,Matthew Broderick,106,PG-13,Fresh,81,26,10018.0,7,21,5
368,Talk Radio,USA,3468572.0,Drama,1988,Eric Bogosian,110,R,Certified Fresh,82,49,6751.0,13,40,9
369,The Bear,France,31753898.0,Adventure,1988,Tchéky Karyo,96,PG,Fresh,92,12,8868.0,2,11,1
370,Caddyshack II,USA,11798302.0,Comedy,1988,Jackie Mason,98,PG,Rotten,4,24,27404.0,6,1,23
371,Young Einstein,Australia,11536599.0,Comedy,1988,Yahoo Serious,91,PG,Rotten,36,33,12128.0,10,12,21
372,Criminal Law,USA,9974446.0,Crime,1988,Gary Oldman,117,R,Rotten,33,9,1015.0,1,3,6
373,Betrayed,USA,25816139.0,Drama,1988,Debra Winger,127,R,Rotten,42,12,735.0,3,5,7
374,Clean and Sober,USA,8674093.0,Drama,1988,Michael Keaton,124,R,Fresh,62,13,5739.0,1,8,5
375,Pulse,USA,40397.0,Horror,1988,Cliff De Young,95,PG-13,Fresh,62,13,2715.0,4,8,5
376,Pulse,USA,40397.0,Horror,1988,Cliff De Young,95,PG-13,Rotten,11,73,83298.0,22,8,65
377,Pulse,Japan,49046.0,Horror,2001,Haruhiko Katô,118,PG-13,Fresh,62,13,2715.0,4,8,5
378,Pulse,Japan,49046.0,Horror,2001,Haruhiko Katô,118,PG-13,Rotten,11,73,83298.0,22,8,65
379,Pulse,USA,20259297.0,Horror,2006,Kristen Bell,90,PG-13,Fresh,62,13,2715.0,4,8,5
380,Pulse,USA,20259297.0,Horror,2006,Kristen Bell,90,PG-13,Rotten,11,73,83298.0,22,8,65
381,Stealing Home,USA,7467504.0,Drama,1988,Mark Harmon,98,PG-13,Rotten,20,10,5382.0,1,2,8
382,18 Again!,USA,2567099.0,Comedy,1988,Charlie Schlatter,93,PG,Rotten,29,7,9322.0,1,2,5
383,Dead Heat,USA,3588626.0,Action,1988,Treat Williams,86,R,Rotten,11,9,6194.0,3,1,8
384,Little Nikita,USA,1733070.0,Drama,1988,Sidney Poitier,98,PG,Rotten,58,12,5193.0,5,7,5
385,Punchline,USA,21032267.0,Comedy,1988,Sally Field,128,R,Rotten,56,18,7258.0,1,10,8
386,Camille Claudel,France,201055.0,Biography,1988,Isabelle Adjani,158,R,Fresh,100,11,5068.0,1,11,0
387,Big Top Pee-wee,USA,15122324.0,Adventure,1988,Paul Reubens,86,PG,Rotten,35,20,30006.0,1,7,13
388,Stormy Monday,UK,1791328.0,Crime,1988,Melanie Griffith,93,R,Fresh,73,15,1417.0,6,11,4
389,The Boost,USA,784990.0,Drama,1988,James Woods,95,R,Rotten,38,8,1049.0,1,3,5
390,Ernest Saves Christmas,USA,28202109.0,Comedy,1988,Jim Varney,95,PG,Rotten,36,14,48200.0,1,5,9
391,Cop,USA,1884315.0,Crime,1988,James Woods,110,R,Fresh,81,16,1941.0,4,13,3
392,Crossing Delancey,USA,16262415.0,Comedy,1988,Amy Irving,97,PG,Fresh,88,24,2207.0,1,21,3
393,Shakedown,USA,10068039.0,Action,1988,Peter Weller,93,R,Fresh,63,8,1440.0,6,5,3
394,The Couch Trip,USA,11005304.0,Comedy,1988,Dan Aykroyd,97,R,Rotten,38,8,2773.0,1,3,5
395,Permanent Record,USA,1893139.0,Drama,1988,Alan Boyce,91,PG-13,Rotten,50,14,2693.0,6,7,7
396,Hero and the Terror,USA,5301200.0,Action,1988,Chuck Norris,96,R,Rotten,0,6,4174.0,1,0,6
397,Hot to Trot,USA,6436211.0,Comedy,1988,Bobcat Goldthwait,100,PG,Rotten,0,16,2803.0,6,0,16
398,Everybody's All-American,USA,12638294.0,Drama,1988,Jessica Lange,127,R,Rotten,42,31,1817.0,11,13,18
399,And God Created Woman,USA,717376.0,Comedy,1988,Rebecca De Mornay,100,R,Rotten,38,8,1597.0,1,3,5
400,Sunset,USA,4594452.0,Crime,1988,Bruce Willis,102,R,Rotten,23,13,2684.0,5,3,10
401,Sunset,USA,4594452.0,Crime,1988,Bruce Willis,102,NR,Rotten,29,7,,0,2,5
402,Tapeheads,USA,343786.0,Comedy,1988,John Cusack,93,R,Fresh,60,15,4475.0,5,9,6
403,Track 29,UK,429028.0,Drama,1988,Theresa Russell,100,R,Rotten,57,7,1391.0,2,4,3
404,It Takes Two,USA,344375.0,Comedy,1988,George Newbern,81,PG,Rotten,8,24,135195.0,9,2,22
405,It Takes Two,USA,19474589.0,Comedy,1995,Kirstie Alley,101,PG,Rotten,8,24,135195.0,9,2,22
406,Arthur 2: On the Rocks,USA,14681192.0,Comedy,1988,Dudley Moore,113,PG,Rotten,13,23,7486.0,7,3,20
407,The In Crowd,USA,124880.0,Comedy,1988,Jennifer Runyon,95,PG-13,Rotten,2,60,6600.0,20,1,59
408,The In Crowd,USA,5217498.0,Drama,2000,Lori Heuring,105,PG-13,Rotten,2,60,6600.0,20,1,59
409,Chocolat,France,2317091.0,Drama,1988,Isaach De Bankolé,105,PG-13,Fresh,62,117,328854.0,34,73,44
410,Chocolat,UK,71509363.0,Drama,2000,Juliette Binoche,121,PG-13,Fresh,62,117,328854.0,34,73,44
411,Crusoe,UK,315421.0,Drama,1988,Aidan Quinn,91,PG-13,Fresh,67,6,351.0,1,4,2
412,The House on Carroll Street,USA,459824.0,Thriller,1988,Kelly McGillis,101,PG,Fresh,67,6,1263.0,1,4,2
413,Salome's Last Dance,UK,331469.0,Biography,1988,Glenda Jackson,89,R,Rotten,43,7,558.0,1,3,4
414,Kansas,USA,2432536.0,Crime,1988,Matt Dillon,100,R,Rotten,20,10,1402.0,1,2,8
415,Mr. North,USA,1221366.0,Comedy,1988,Anthony Edwards,93,PG,Rotten,43,7,211.0,1,3,4
416,Things Change,USA,3527886.0,Comedy,1988,Don Ameche,100,PG,Fresh,83,12,725.0,1,10,2
417,Bulletproof,USA,807947.0,Action,1988,Gary Busey,93,R,Rotten,8,39,74935.0,8,3,36
418,Bulletproof,USA,21162420.0,Action,1996,Damon Wayans,84,R,Rotten,8,39,74935.0,8,3,36
419,Sweet Hearts Dance,USA,3790493.0,Comedy,1988,Don Johnson,100,R,Rotten,50,10,1440.0,1,5,5
420,Out of the Dark,USA,419428.0,Comedy,1988,Cameron Dye,89,R,Rotten,50,6,251.0,0,3,3
421,Dead Poets Society,USA,95860116.0,Comedy,1989,Robin Williams,128,PG,Certified Fresh,84,57,306889.0,10,48,9
422,Pet Sematary,USA,57469179.0,Horror,1989,Dale Midkiff,103,R,Rotten,50,34,97713.0,1,17,17
423,Pet Sematary,USA,57469179.0,Horror,1989,Dale Midkiff,103,R,Rotten,57,261,3062.0,30,149,112
424,Indiana Jones and the Last Crusade,USA,197171806.0,Action,1989,Harrison Ford,127,PG-13,Certified Fresh,88,69,768092.0,14,61,8
425,The Little Mermaid,USA,111543479.0,Animation,1989,Jodi Benson,83,G,Certified Fresh,93,69,900112.0,13,64,5
426,Tango & Cash,USA,63408614.0,Action,1989,Sylvester Stallone,104,R,Rotten,31,45,60051.0,9,14,31
427,Road House,USA,30050028.0,Action,1989,Patrick Swayze,114,R,Rotten,37,43,60142.0,12,16,27
428,National Lampoon's Christmas Vacation,USA,71320000.0,Comedy,1989,Chevy Chase,97,PG-13,Fresh,65,37,221754.0,7,24,13
429,Field of Dreams,USA,64431625.0,Drama,1989,Kevin Costner,107,PG,Certified Fresh,86,58,192822.0,13,50,8
430,Back to the Future Part II,USA,118500000.0,Adventure,1989,Michael J. Fox,108,PG,Fresh,65,60,749814.0,16,39,21
431,Do the Right Thing,USA,27545445.0,Comedy,1989,Danny Aiello,120,R,Certified Fresh,93,83,73511.0,21,77,6
432,Weekend at Bernie's,USA,30218387.0,Adventure,1989,Andrew McCarthy,97,PG-13,Rotten,54,24,56880.0,2,13,11
433,Glory,USA,26830000.0,Biography,1989,Matthew Broderick,122,R,Certified Fresh,93,43,60096.0,10,40,3
434,Steel Magnolias,USA,83759091.0,Comedy,1989,Shirley MacLaine,117,PG,Fresh,70,30,175772.0,5,21,9
435,Say Anything...,USA,20781385.0,Comedy,1989,John Cusack,100,PG-13,Certified Fresh,98,45,138688.0,8,44,1
436,Look Who's Talking,USA,140088813.0,Comedy,1989,John Travolta,93,PG-13,Rotten,57,35,250616.0,8,20,15
437,Leviathan,USA,15704614.0,Adventure,1989,Peter Weller,98,NR,Certified Fresh,98,147,17291.0,43,144,3
438,Leviathan,USA,15704614.0,Adventure,1989,Peter Weller,98,R,Rotten,17,23,9058.0,2,4,19
439,Leviathan,USA,15704614.0,Adventure,1989,Peter Weller,98,NR,Certified Fresh,84,51,2211.0,17,43,8
440,Leviathan,Russia,1092800.0,Drama,2014,Aleksey Serebryakov,140,NR,Certified Fresh,98,147,17291.0,43,144,3
441,Leviathan,Russia,1092800.0,Drama,2014,Aleksey Serebryakov,140,R,Rotten,17,23,9058.0,2,4,19
442,Leviathan,Russia,1092800.0,Drama,2014,Aleksey Serebryakov,140,NR,Certified Fresh,84,51,2211.0,17,43,8
443,"Honey, I Shrunk the Kids",USA,130724172.0,Adventure,1989,Rick Moranis,93,PG,Fresh,75,32,696356.0,5,24,8
444,Major League,USA,49797148.0,Comedy,1989,Tom Berenger,107,R,Certified Fresh,83,40,91119.0,10,33,7
445,Born on the Fourth of July,USA,70001698.0,Biography,1989,Tom Cruise,145,R,Certified Fresh,87,45,59297.0,8,39,6
446,The 'Burbs,USA,36602000.0,Comedy,1989,Tom Hanks,101,PG,Rotten,53,38,60800.0,11,20,18
447,Parenthood,USA,100047830.0,Comedy,1989,Steve Martin,124,PG-13,Certified Fresh,91,55,49289.0,15,50,5
448,Lethal Weapon 2,USA,147253986.0,Action,1989,Mel Gibson,114,R,Fresh,83,36,250703.0,6,30,6
449,My Left Foot,Ireland,14743391.0,Biography,1989,Daniel Day-Lewis,103,R,Fresh,97,36,26719.0,7,35,1
450,Little Monsters,USA,793775.0,Adventure,1989,Fred Savage,100,PG,Rotten,50,8,48918.0,1,4,4
451,Little Monsters,USA,793775.0,Adventure,1989,Fred Savage,100,R,Certified Fresh,83,94,9.0,12,78,16
452,Always,USA,43858790.0,Fantasy,1989,Richard Dreyfuss,122,PG,Fresh,67,24,22746.0,3,16,8
453,"Sex, Lies, and Videotape",USA,24741700.0,Drama,1989,James Spader,100,R,Certified Fresh,96,47,32565.0,9,45,2
454,Lean on Me,USA,31906454.0,Drama,1989,Morgan Freeman,108,PG-13,Fresh,69,16,41433.0,2,11,5
455,"The Cook, the Thief, His Wife & Her Lover",Netherlands,7724701.0,Crime,1989,Richard Bohringer,124,NC17,Fresh,87,39,21543.0,9,34,5
456,Casualties of War,USA,18671317.0,Crime,1989,Michael J. Fox,113,R,Certified Fresh,84,44,21775.0,8,37,7
457,Teen Witch,USA,27843.0,Comedy,1989,Robyn Lively,90,PG-13,Rotten,38,8,12504.0,0,3,5
458,"See No Evil, Hear No Evil",USA,46908987.0,Comedy,1989,Richard Pryor,103,R,Rotten,28,29,47877.0,10,8,21
459,Kickboxer,USA,14697005.0,Action,1989,Jean-Claude Van Damme,97,R,Rotten,40,10,51317.0,3,4,6
460,A Nightmare on Elm Street 5: The Dream Child,USA,22168359.0,Fantasy,1989,Robert Englund,89,R,Rotten,32,31,217734.0,5,10,21
461,Harlem Nights,USA,60864870.0,Comedy,1989,Eddie Murphy,116,R,Rotten,21,34,34424.0,14,7,27
462,Black Rain,USA,46212055.0,Action,1989,Michael Douglas,125,R,Rotten,52,21,27767.0,1,11,10
463,Fletch Lives,USA,35150960.0,Comedy,1989,Chevy Chase,95,PG,Rotten,37,30,17391.0,10,11,19
464,The Wizard,USA,14278900.0,Adventure,1989,Fred Savage,96,PG,Rotten,26,19,20440.0,3,5,14
465,The War of the Roses,USA,86888546.0,Comedy,1989,Michael Douglas,116,R,Fresh,85,39,40797.0,9,33,6
466,Henry V,UK,10161099.0,Action,1989,Kenneth Branagh,137,PG-13,Fresh,100,35,13439.0,8,35,0
467,Troop Beverly Hills,USA,8508843.0,Adventure,1989,Shelley Long,105,PG,Rotten,8,13,31144.0,2,1,12
468,Sea of Love,USA,58571513.0,Crime,1989,Al Pacino,113,R,Fresh,78,27,15702.0,5,21,6
469,Blue Steel,USA,8220000.0,Action,1989,Jamie Lee Curtis,102,R,Fresh,71,21,8722.0,6,15,6
470,Loverboy,USA,3960327.0,Comedy,1989,Patrick Dempsey,98,R,Rotten,18,34,21757.0,14,6,28
